website_id,url,title_length,meta_description_length,h1_count,h2_count,paragraph_count,word_count,images_count,images_without_alt,internal_links_count,external_links_count,status_code,response_time_ms,technical_score_target,is_synthetic
5,https://ela103.github.io/cabinet/services.html,37,121,2,7,13,369,3,0,11,0,200,409,68,1
5,https://ela103.github.io/cabinet/services.html,36,119,2,7,13,323,1,0,12,0,200,396,70,1
5,https://ela103.github.io/cabinet/services.html,35,105,2,7,13,329,0,1,11,0,200,475,67,1
5,https://ela103.github.io/cabinet/services.html,33,114,2,7,13,398,2,0,8,0,200,402,71,1
5,https://ela103.github.io/cabinet/services.html,36,124,2,7,13,317,3,0,10,0,200,511,67,1
5,https://ela103.github.io/cabinet/services.html,32,105,2,7,13,408,3,0,9,0,200,534,72,1
5,https://ela103.github.io/cabinet/services.html,31,114,2,7,13,423,0,1,6,0,200,517,68,1
5,https://ela103.github.io/cabinet/services.html,33,103,2,7,13,301,3,0,7,0,200,482,74,1
5,https://ela103.github.io/cabinet/services.html,38,123,2,7,13,436,0,0,6,0,200,387,69,1
5,https://ela103.github.io/cabinet/services.html,36,113,2,7,13,383,3,1,6,0,200,519,66,1
5,https://ela103.github.io/cabinet/services.html,35,112,2,7,13,358,3,0,7,0,200,450,66,1
5,https://ela103.github.io/cabinet/services.html,35,116,2,7,13,299,1,0,6,0,200,509,75,1
5,https://ela103.github.io/cabinet/services.html,35,110,2,7,13,388,0,0,6,0,200,434,71,1
5,https://ela103.github.io/cabinet/services.html,37,111,2,7,13,357,0,0,7,0,200,555,65,1
5,https://ela103.github.io/cabinet/services.html,33,122,2,7,13,331,3,0,8,0,200,458,65,1
5,https://ela103.github.io/cabinet/services.html,37,102,2,7,13,378,2,0,7,0,200,411,68,1
5,https://ela103.github.io/cabinet/services.html,31,103,2,7,13,311,2,0,7,0,200,443,65,1
5,https://ela103.github.io/cabinet/services.html,33,115,2,7,13,333,3,1,6,0,200,515,68,1
5,https://ela103.github.io/cabinet/services.html,37,110,2,7,13,372,0,0,11,0,200,516,65,1
5,https://ela103.github.io/cabinet/services.html,36,103,2,7,13,427,3,1,9,0,200,564,69,1
5,https://ela103.github.io/cabinet/services.html,37,118,2,7,13,366,2,1,10,0,200,511,69,1
5,https://ela103.github.io/cabinet/services.html,31,112,2,7,13,409,0,0,11,0,200,375,68,1
5,https://ela103.github.io/cabinet/services.html,32,110,2,7,13,425,0,1,8,0,200,458,65,1
5,https://ela103.github.io/cabinet/services.html,34,120,2,7,13,371,2,1,11,0,200,541,72,1
5,https://ela103.github.io/cabinet/services.html,36,118,2,7,13,373,1,1,11,0,200,377,70,1
5,https://ela103.github.io/cabinet/services.html,38,106,2,7,13,393,2,0,10,0,200,436,71,1
5,https://ela103.github.io/cabinet/services.html,33,114,2,7,13,376,2,1,9,0,200,440,70,1
5,https://ela103.github.io/cabinet/services.html,33,110,2,7,13,441,3,0,8,0,200,506,72,1
5,https://ela103.github.io/cabinet/services.html,32,108,2,7,13,371,1,1,10,0,200,393,68,1
5,https://ela103.github.io/cabinet/services.html,32,104,2,7,13,416,0,0,6,0,200,565,69,1
5,https://ela103.github.io/cabinet/about.html,27,99,2,5,9,216,0,0,10,0,200,656,53,1
5,https://ela103.github.io/cabinet/about.html,24,90,2,5,9,229,2,1,8,0,200,536,49,1
5,https://ela103.github.io/cabinet/about.html,23,87,2,5,9,176,3,0,7,0,200,547,46,1
5,https://ela103.github.io/cabinet/about.html,25,97,2,5,9,252,3,0,7,0,200,588,50,1
5,https://ela103.github.io/cabinet/about.html,28,97,2,5,9,195,0,1,9,0,200,638,50,1
5,https://ela103.github.io/cabinet/about.html,27,101,2,5,9,203,0,0,11,0,200,557,55,1
5,https://ela103.github.io/cabinet/about.html,26,104,2,5,9,218,0,0,9,0,200,455,49,1
5,https://ela103.github.io/cabinet/about.html,25,94,2,5,9,194,2,0,8,0,200,579,53,1
5,https://ela103.github.io/cabinet/about.html,25,93,2,5,9,180,0,0,12,0,200,632,50,1
5,https://ela103.github.io/cabinet/about.html,24,97,2,5,9,190,0,0,7,0,200,537,53,1
5,https://ela103.github.io/cabinet/about.html,27,88,2,5,9,176,2,1,12,0,200,511,51,1
5,https://ela103.github.io/cabinet/about.html,28,99,2,5,9,229,2,0,8,0,200,476,48,1
5,https://ela103.github.io/cabinet/about.html,25,93,2,5,9,204,1,1,11,0,200,507,46,1
5,https://ela103.github.io/cabinet/about.html,27,86,2,5,9,195,1,0,9,0,200,602,52,1
5,https://ela103.github.io/cabinet/about.html,26,105,2,5,9,253,0,0,11,0,200,679,48,1
5,https://ela103.github.io/cabinet/about.html,26,94,2,5,9,249,0,0,7,0,200,638,50,1
5,https://ela103.github.io/cabinet/about.html,24,93,2,5,9,229,0,1,10,0,200,466,53,1
5,https://ela103.github.io/cabinet/about.html,27,94,2,5,9,184,2,1,9,0,200,531,54,1
5,https://ela103.github.io/cabinet/about.html,27,103,2,5,9,198,3,1,7,0,200,453,55,1
5,https://ela103.github.io/cabinet/about.html,27,104,2,5,9,229,2,1,6,0,200,486,48,1
5,https://ela103.github.io/cabinet/about.html,26,102,2,5,9,251,0,0,12,0,200,558,46,1
5,https://ela103.github.io/cabinet/about.html,26,87,2,5,9,198,0,0,8,0,200,462,50,1
5,https://ela103.github.io/cabinet/about.html,24,94,2,5,9,190,3,0,10,0,200,650,47,1
5,https://ela103.github.io/cabinet/about.html,23,99,2,5,9,209,0,0,8,0,200,531,46,1
5,https://ela103.github.io/cabinet/about.html,25,103,2,5,9,188,3,0,8,0,200,702,55,1
5,https://ela103.github.io/cabinet/about.html,23,101,2,5,9,204,1,0,12,0,200,580,48,1
5,https://ela103.github.io/cabinet/about.html,25,96,2,5,9,222,2,1,8,0,200,612,45,1
5,https://ela103.github.io/cabinet/about.html,27,103,2,5,9,237,1,0,10,0,200,713,52,1
5,https://ela103.github.io/cabinet/about.html,25,103,2,5,9,245,0,0,8,0,200,616,50,1
5,https://ela103.github.io/cabinet/about.html,25,86,2,5,9,236,0,0,10,0,200,648,49,1
5,https://ela103.github.io/cabinet/about.html,27,90,2,5,9,174,0,0,10,0,200,655,55,1
5,https://ela103.github.io/cabinet/about.html,25,91,2,5,9,207,0,1,8,0,200,502,53,1
5,https://ela103.github.io/cabinet/about.html,27,97,2,5,9,254,0,0,11,0,200,476,53,1
5,https://ela103.github.io/cabinet/about.html,23,96,2,5,9,192,0,0,12,0,200,496,55,1
5,https://ela103.github.io/cabinet/about.html,27,98,2,5,9,195,0,0,10,0,200,551,45,1
5,https://ela103.github.io/cabinet/about.html,26,99,2,5,9,248,0,1,7,0,200,654,47,1
5,https://ela103.github.io/cabinet/about.html,25,89,2,5,9,175,0,0,6,0,200,632,53,1
5,https://ela103.github.io/cabinet/about.html,23,95,2,5,9,191,0,1,6,0,200,689,49,1
5,https://ela103.github.io/cabinet/about.html,27,99,2,5,9,196,0,0,8,0,200,603,53,1
5,https://ela103.github.io/cabinet/about.html,27,104,2,5,9,172,0,0,10,0,200,625,54,1
5,https://ela103.github.io/cabinet/about.html,24,90,2,5,9,180,0,1,9,0,200,665,50,1
5,https://ela103.github.io/cabinet/about.html,24,102,2,5,9,176,0,1,9,0,200,485,55,1
5,https://ela103.github.io/cabinet/about.html,28,95,2,5,9,183,0,0,8,0,200,526,48,1
5,https://ela103.github.io/cabinet/about.html,24,94,2,5,9,240,0,0,10,0,200,686,46,1
5,https://ela103.github.io/cabinet/about.html,27,91,2,5,9,210,3,0,8,0,200,566,47,1
5,https://ela103.github.io/cabinet/about.html,25,105,2,5,9,209,2,1,10,0,200,577,45,1
5,https://ela103.github.io/cabinet/about.html,23,98,2,5,9,208,1,0,8,0,200,674,50,1
5,https://ela103.github.io/cabinet/about.html,28,99,2,5,9,172,2,0,11,0,200,485,48,1
5,https://ela103.github.io/cabinet/about.html,28,87,2,5,9,189,3,1,10,0,200,547,55,1
5,https://ela103.github.io/cabinet/about.html,28,94,2,5,9,223,2,0,10,0,200,531,49,1
5,https://ela103.github.io/cabinet/contact.html,24,78,2,3,9,125,2,1,5,0,200,439,38,1
5,https://ela103.github.io/cabinet/contact.html,26,78,2,3,9,107,0,0,6,0,200,443,38,1
5,https://ela103.github.io/cabinet/contact.html,23,74,2,3,9,125,0,0,9,0,200,539,46,1
5,https://ela103.github.io/cabinet/contact.html,26,83,2,3,9,96,1,1,7,0,200,565,45,1
5,https://ela103.github.io/cabinet/contact.html,22,79,2,3,9,120,2,1,10,0,200,497,39,1
5,https://ela103.github.io/cabinet/contact.html,24,83,2,3,9,112,0,0,10,0,200,543,40,1
5,https://ela103.github.io/cabinet/contact.html,25,71,2,3,9,116,2,0,10,0,200,554,48,1
5,https://ela103.github.io/cabinet/contact.html,25,83,2,3,9,99,0,0,6,0,200,394,38,1
5,https://ela103.github.io/cabinet/contact.html,23,74,2,3,9,95,0,1,7,0,200,517,41,1
5,https://ela103.github.io/cabinet/contact.html,27,78,2,3,9,102,1,0,7,0,200,629,40,1
5,https://ela103.github.io/cabinet/contact.html,24,84,2,3,9,117,2,0,5,0,200,473,39,1
5,https://ela103.github.io/cabinet/contact.html,26,77,2,3,9,120,0,1,11,0,200,575,38,1
5,https://ela103.github.io/cabinet/contact.html,23,85,2,3,9,111,0,1,8,0,200,545,47,1
5,https://ela103.github.io/cabinet/contact.html,22,77,2,3,9,89,0,1,5,0,200,575,44,1
5,https://ela103.github.io/cabinet/contact.html,24,73,2,3,9,93,1,0,10,0,200,450,47,1
5,https://ela103.github.io/cabinet/contact.html,26,85,2,3,9,90,0,0,10,0,200,594,39,1
5,https://ela103.github.io/cabinet/contact.html,25,76,2,3,9,127,1,0,9,0,200,536,41,1
5,https://ela103.github.io/cabinet/contact.html,25,84,2,3,9,97,2,0,6,0,200,592,43,1
5,https://ela103.github.io/cabinet/contact.html,27,80,2,3,9,131,0,0,6,0,200,423,40,1
5,https://ela103.github.io/cabinet/contact.html,25,80,2,3,9,90,0,0,8,0,200,470,40,1
5,https://ela103.github.io/cabinet/contact.html,22,74,2,3,9,99,0,0,7,0,200,608,43,1
5,https://ela103.github.io/cabinet/contact.html,25,76,2,3,9,104,0,0,7,0,200,599,44,1
5,https://ela103.github.io/cabinet/contact.html,24,75,2,3,9,94,0,1,9,0,200,560,39,1
5,https://ela103.github.io/cabinet/contact.html,26,79,2,3,9,93,2,1,6,0,200,489,44,1
5,https://ela103.github.io/cabinet/contact.html,24,84,2,3,9,106,0,0,7,0,200,450,39,1
5,https://ela103.github.io/cabinet/contact.html,23,79,2,3,9,93,1,0,9,0,200,556,38,1
5,https://ela103.github.io/cabinet/contact.html,25,73,2,3,9,101,2,0,5,0,200,568,43,1
5,https://ela103.github.io/cabinet/contact.html,24,86,2,3,9,123,1,1,10,0,200,445,44,1
5,https://ela103.github.io/cabinet/contact.html,24,79,2,3,9,125,1,1,8,0,200,513,44,1
5,https://ela103.github.io/cabinet/contact.html,26,85,2,3,9,95,1,1,10,0,200,418,43,1
5,https://ela103.github.io/cabinet/contact.html,25,80,2,3,9,123,1,0,5,0,200,610,43,1
5,https://ela103.github.io/cabinet/contact.html,23,81,2,3,9,115,0,1,7,0,200,531,44,1
5,https://ela103.github.io/cabinet/contact.html,25,72,2,3,9,101,0,1,8,0,200,595,41,1
5,https://ela103.github.io/cabinet/contact.html,24,81,2,3,9,93,0,0,10,0,200,510,43,1
5,https://ela103.github.io/cabinet/contact.html,23,71,2,3,9,122,0,0,6,0,200,533,45,1
5,https://ela103.github.io/cabinet/contact.html,23,81,2,3,9,103,0,1,5,0,200,480,41,1
5,https://ela103.github.io/cabinet/contact.html,23,82,2,3,9,119,0,0,8,0,200,470,44,1
5,https://ela103.github.io/cabinet/contact.html,26,84,2,3,9,113,0,0,10,0,200,453,48,1
5,https://ela103.github.io/cabinet/contact.html,24,72,2,3,9,89,2,1,6,0,200,508,45,1
5,https://ela103.github.io/cabinet/contact.html,24,74,2,3,9,97,1,0,9,0,200,557,46,1
5,https://ela103.github.io/cabinet/contact.html,26,80,2,3,9,90,1,0,8,0,200,574,48,1
5,https://ela103.github.io/cabinet/contact.html,27,81,2,3,9,122,1,1,6,0,200,501,47,1
5,https://ela103.github.io/cabinet/contact.html,27,78,2,3,9,111,0,0,9,0,200,442,40,1
5,https://ela103.github.io/cabinet/contact.html,23,73,2,3,9,90,0,0,11,0,200,541,44,1
5,https://ela103.github.io/cabinet/contact.html,26,80,2,3,9,128,2,0,6,0,200,538,42,1
5,https://ela103.github.io/cabinet/contact.html,22,84,2,3,9,108,0,0,8,0,200,530,40,1
5,https://ela103.github.io/cabinet/contact.html,26,80,2,3,9,96,1,1,8,0,200,401,48,1
5,https://ela103.github.io/cabinet/contact.html,25,76,2,3,9,104,2,0,5,0,200,492,47,1
5,https://ela103.github.io/cabinet/contact.html,22,75,2,3,9,97,0,1,10,0,200,448,45,1
5,https://ela103.github.io/cabinet/contact.html,25,86,2,3,9,114,0,0,8,0,200,422,45,1
5,https://ela103.github.io/cabinet/faq.html,21,133,2,9,11,281,0,0,13,0,200,617,47,1
5,https://ela103.github.io/cabinet/faq.html,19,132,2,9,11,290,1,0,9,0,200,487,52,1
5,https://ela103.github.io/cabinet/faq.html,22,122,2,9,11,265,0,0,14,0,200,637,49,1
5,https://ela103.github.io/cabinet/faq.html,22,132,2,9,11,307,3,1,13,0,200,430,53,1
5,https://ela103.github.io/cabinet/faq.html,22,124,2,9,11,303,1,0,14,0,200,655,45,1
5,https://ela103.github.io/cabinet/faq.html,20,130,2,9,11,251,3,1,9,0,200,507,51,1
5,https://ela103.github.io/cabinet/faq.html,19,141,2,9,11,236,0,1,13,0,200,601,45,1
5,https://ela103.github.io/cabinet/faq.html,20,143,2,9,11,299,0,0,11,0,200,599,55,1
5,https://ela103.github.io/cabinet/faq.html,19,128,2,9,11,279,2,0,9,0,200,642,55,1
5,https://ela103.github.io/cabinet/faq.html,22,124,2,9,11,305,0,0,9,0,200,482,48,1
5,https://ela103.github.io/cabinet/faq.html,19,147,2,9,11,296,0,0,10,0,200,575,47,1
5,https://ela103.github.io/cabinet/faq.html,21,137,2,9,11,318,0,0,13,0,200,552,54,1
5,https://ela103.github.io/cabinet/faq.html,22,126,2,9,11,288,1,1,14,0,200,667,51,1
5,https://ela103.github.io/cabinet/faq.html,19,137,2,9,11,271,1,0,15,0,200,632,45,1
5,https://ela103.github.io/cabinet/faq.html,21,132,2,9,11,272,0,0,15,0,200,569,52,1
5,https://ela103.github.io/cabinet/faq.html,21,140,2,9,11,335,0,0,14,0,200,492,51,1
5,https://ela103.github.io/cabinet/faq.html,21,135,2,9,11,316,0,0,14,0,200,473,46,1
5,https://ela103.github.io/cabinet/faq.html,21,149,2,9,11,256,0,0,14,0,200,461,54,1
5,https://ela103.github.io/cabinet/faq.html,20,128,2,9,11,312,0,1,10,0,200,653,47,1
5,https://ela103.github.io/cabinet/faq.html,20,125,2,9,11,319,3,1,14,0,200,564,46,1
5,https://ela103.github.io/cabinet/faq.html,20,138,2,9,11,345,1,0,9,0,200,621,55,1
5,https://ela103.github.io/cabinet/faq.html,22,132,2,9,11,312,2,1,11,0,200,549,46,1
5,https://ela103.github.io/cabinet/faq.html,22,148,2,9,11,331,0,1,11,0,200,457,49,1
5,https://ela103.github.io/cabinet/faq.html,20,127,2,9,11,307,0,1,14,0,200,473,47,1
5,https://ela103.github.io/cabinet/faq.html,20,142,2,9,11,323,0,0,10,0,200,561,46,1
5,https://ela103.github.io/cabinet/faq.html,21,145,2,9,11,320,2,0,12,0,200,558,50,1
5,https://ela103.github.io/cabinet/faq.html,21,122,2,9,11,247,2,0,11,0,200,544,55,1
5,https://ela103.github.io/cabinet/faq.html,19,132,2,9,11,250,3,0,12,0,200,579,48,1
5,https://ela103.github.io/cabinet/faq.html,19,122,2,9,11,238,0,0,12,0,200,530,52,1
5,https://ela103.github.io/cabinet/faq.html,19,130,2,9,11,252,0,1,11,0,200,608,50,1
5,https://ela103.github.io/cabinet/faq.html,20,131,2,9,11,264,0,1,9,0,200,423,46,1
5,https://ela103.github.io/cabinet/faq.html,21,138,2,9,11,299,0,0,11,0,200,528,55,1
5,https://ela103.github.io/cabinet/faq.html,19,146,2,9,11,350,1,0,14,0,200,535,53,1
5,https://ela103.github.io/cabinet/faq.html,20,138,2,9,11,333,2,1,15,0,200,637,55,1
5,https://ela103.github.io/cabinet/faq.html,20,143,2,9,11,261,0,1,15,0,200,496,47,1
5,https://ela103.github.io/cabinet/faq.html,19,144,2,9,11,268,3,1,9,0,200,579,46,1
5,https://ela103.github.io/cabinet/faq.html,22,138,2,9,11,329,0,1,11,0,200,673,45,1
5,https://ela103.github.io/cabinet/faq.html,19,148,2,9,11,265,0,0,9,0,200,666,54,1
5,https://ela103.github.io/cabinet/faq.html,19,130,2,9,11,254,1,0,9,0,200,630,52,1
5,https://ela103.github.io/cabinet/faq.html,20,124,2,9,11,294,3,0,11,0,200,448,51,1
5,https://ela103.github.io/cabinet/faq.html,19,146,2,9,11,248,3,1,14,0,200,510,49,1
5,https://ela103.github.io/cabinet/faq.html,21,136,2,9,11,237,3,0,13,0,200,498,47,1
5,https://ela103.github.io/cabinet/faq.html,21,131,2,9,11,348,0,0,11,0,200,618,54,1
5,https://ela103.github.io/cabinet/faq.html,22,131,2,9,11,270,1,0,11,0,200,553,54,1
5,https://ela103.github.io/cabinet/faq.html,21,132,2,9,11,309,1,1,12,0,200,512,55,1
5,https://ela103.github.io/cabinet/faq.html,21,123,2,9,11,317,0,0,9,0,200,548,51,1
5,https://ela103.github.io/cabinet/faq.html,19,146,2,9,11,316,0,1,15,0,200,549,52,1
5,https://ela103.github.io/cabinet/faq.html,22,122,2,9,11,278,1,0,11,0,200,535,52,1
5,https://ela103.github.io/cabinet/faq.html,19,148,2,9,11,300,0,1,13,0,200,434,46,1
5,https://ela103.github.io/cabinet/faq.html,20,138,2,9,11,314,3,1,12,0,200,556,52,1
5,https://ela103.github.io/cabinet/blog.html,25,126,2,3,8,218,1,0,8,0,200,557,51,1
5,https://ela103.github.io/cabinet/blog.html,25,109,2,3,8,216,1,1,10,0,200,461,45,1
5,https://ela103.github.io/cabinet/blog.html,29,116,2,3,8,222,1,1,14,0,200,542,45,1
5,https://ela103.github.io/cabinet/blog.html,27,126,2,3,8,201,3,0,14,0,200,372,45,1
5,https://ela103.github.io/cabinet/blog.html,25,105,2,3,8,173,4,1,8,0,200,412,52,1
5,https://ela103.github.io/cabinet/blog.html,27,120,2,3,8,226,3,1,10,0,200,394,55,1
5,https://ela103.github.io/cabinet/blog.html,26,110,2,3,8,181,1,1,10,0,200,448,49,1
5,https://ela103.github.io/cabinet/blog.html,28,125,2,3,8,211,1,0,9,0,200,387,48,1
5,https://ela103.github.io/cabinet/blog.html,27,107,2,3,8,215,5,1,12,0,200,402,52,1
5,https://ela103.github.io/cabinet/blog.html,25,107,2,3,8,217,2,1,8,0,200,376,53,1
5,https://ela103.github.io/cabinet/blog.html,28,108,2,3,8,210,5,1,10,0,200,458,46,1
5,https://ela103.github.io/cabinet/blog.html,26,127,2,3,8,236,3,0,11,0,200,520,46,1
5,https://ela103.github.io/cabinet/blog.html,30,106,2,3,8,226,4,0,14,0,200,525,50,1
5,https://ela103.github.io/cabinet/blog.html,29,117,2,3,8,172,5,0,12,0,200,377,53,1
5,https://ela103.github.io/cabinet/blog.html,30,119,2,3,8,216,2,1,14,0,200,410,48,1
5,https://ela103.github.io/cabinet/blog.html,25,121,2,3,8,205,4,0,8,0,200,400,51,1
5,https://ela103.github.io/cabinet/blog.html,26,105,2,3,8,201,2,0,13,0,200,574,50,1
5,https://ela103.github.io/cabinet/blog.html,27,110,2,3,8,206,4,0,14,0,200,435,54,1
5,https://ela103.github.io/cabinet/blog.html,27,112,2,3,8,219,1,1,12,0,200,580,47,1
5,https://ela103.github.io/cabinet/blog.html,27,110,2,3,8,166,3,0,9,0,200,539,55,1
5,https://ela103.github.io/cabinet/blog.html,27,125,2,3,8,224,3,0,12,0,200,509,47,1
5,https://ela103.github.io/cabinet/blog.html,29,120,2,3,8,162,5,0,14,0,200,392,52,1
5,https://ela103.github.io/cabinet/blog.html,25,114,2,3,8,227,1,0,9,0,200,451,48,1
5,https://ela103.github.io/cabinet/blog.html,28,122,2,3,8,190,4,0,13,0,200,572,49,1
5,https://ela103.github.io/cabinet/blog.html,30,118,2,3,8,209,3,1,14,0,200,430,55,1
5,https://ela103.github.io/cabinet/blog.html,30,125,2,3,8,240,2,1,10,0,200,580,54,1
5,https://ela103.github.io/cabinet/blog.html,27,123,2,3,8,234,1,0,14,0,200,549,54,1
5,https://ela103.github.io/cabinet/blog.html,27,107,2,3,8,191,5,0,8,0,200,406,54,1
5,https://ela103.github.io/cabinet/blog.html,29,105,2,3,8,183,2,0,9,0,200,387,51,1
5,https://ela103.github.io/cabinet/blog.html,27,112,2,3,8,218,3,0,14,0,200,537,46,1
5,https://ela103.github.io/cabinet/blog.html,28,119,2,3,8,237,1,0,10,0,200,424,54,1
5,https://ela103.github.io/cabinet/blog.html,25,118,2,3,8,195,4,0,13,0,200,560,47,1
5,https://ela103.github.io/cabinet/blog.html,29,107,2,3,8,199,1,1,12,0,200,459,48,1
5,https://ela103.github.io/cabinet/blog.html,28,114,2,3,8,194,1,0,14,0,200,458,48,1
5,https://ela103.github.io/cabinet/blog.html,26,117,2,3,8,178,1,1,11,0,200,581,55,1
5,https://ela103.github.io/cabinet/blog.html,27,111,2,3,8,171,5,0,14,0,200,457,48,1
5,https://ela103.github.io/cabinet/blog.html,28,123,2,3,8,213,5,0,10,0,200,561,47,1
5,https://ela103.github.io/cabinet/blog.html,30,110,2,3,8,216,2,0,9,0,200,488,45,1
5,https://ela103.github.io/cabinet/blog.html,25,125,2,3,8,207,3,0,12,0,200,433,48,1
5,https://ela103.github.io/cabinet/blog.html,29,118,2,3,8,236,2,0,12,0,200,477,46,1
5,https://ela103.github.io/cabinet/blog.html,27,121,2,3,8,166,2,0,11,0,200,372,55,1
5,https://ela103.github.io/cabinet/blog.html,27,115,2,3,8,235,5,1,9,0,200,376,51,1
5,https://ela103.github.io/cabinet/blog.html,30,125,2,3,8,214,2,0,11,0,200,578,49,1
5,https://ela103.github.io/cabinet/blog.html,28,109,2,3,8,217,5,0,11,0,200,513,53,1
5,https://ela103.github.io/cabinet/blog.html,29,125,2,3,8,185,4,1,9,0,200,423,48,1
5,https://ela103.github.io/cabinet/blog.html,29,125,2,3,8,193,3,0,14,0,200,390,52,1
5,https://ela103.github.io/cabinet/blog.html,29,118,2,3,8,230,1,0,9,0,200,482,45,1
5,https://ela103.github.io/cabinet/blog.html,30,125,2,3,8,240,5,1,14,0,200,401,46,1
5,https://ela103.github.io/cabinet/blog.html,30,111,2,3,8,236,1,1,11,0,200,561,45,1
5,https://ela103.github.io/cabinet/blog.html,26,126,2,3,8,217,4,0,14,0,200,511,49,1
5,https://ela103.github.io/cabinet/blog-cardiologie.html,52,126,2,4,7,246,0,1,10,0,200,686,62,1
5,https://ela103.github.io/cabinet/blog-cardiologie.html,49,129,2,4,7,307,1,1,7,0,200,1011,58,1
5,https://ela103.github.io/cabinet/blog-cardiologie.html,47,133,2,4,7,264,0,0,11,0,200,654,63,1
5,https://ela103.github.io/cabinet/blog-cardiologie.html,49,126,2,4,7,260,0,0,8,0,200,807,58,1
5,https://ela103.github.io/cabinet/blog-cardiologie.html,47,131,2,4,7,220,2,0,8,0,200,833,56,1
5,https://ela103.github.io/cabinet/blog-cardiologie.html,49,115,2,4,7,226,2,1,13,0,200,1030,59,1
5,https://ela103.github.io/cabinet/blog-cardiologie.html,46,110,2,4,7,246,3,0,8,0,200,850,60,1
5,https://ela103.github.io/cabinet/blog-cardiologie.html,52,122,2,4,7,239,1,0,13,0,200,781,59,1
5,https://ela103.github.io/cabinet/blog-cardiologie.html,54,130,2,4,7,264,3,1,13,0,200,771,57,1
5,https://ela103.github.io/cabinet/blog-cardiologie.html,48,122,2,4,7,227,0,0,12,0,200,874,59,1
5,https://ela103.github.io/cabinet/blog-cardiologie.html,48,129,2,4,7,224,3,0,9,0,200,819,60,1
5,https://ela103.github.io/cabinet/blog-cardiologie.html,48,131,2,4,7,266,0,0,9,0,200,859,55,1
5,https://ela103.github.io/cabinet/blog-cardiologie.html,52,122,2,4,7,246,0,0,11,0,200,960,55,1
5,https://ela103.github.io/cabinet/blog-cardiologie.html,48,123,2,4,7,252,0,0,9,0,200,985,63,1
5,https://ela103.github.io/cabinet/blog-cardiologie.html,50,114,2,4,7,260,0,1,12,0,200,1008,59,1
5,https://ela103.github.io/cabinet/blog-cardiologie.html,45,112,2,4,7,256,3,0,8,0,200,694,64,1
5,https://ela103.github.io/cabinet/blog-cardiologie.html,46,122,2,4,7,292,0,0,11,0,200,742,58,1
5,https://ela103.github.io/cabinet/blog-cardiologie.html,54,113,2,4,7,259,0,1,13,0,200,677,65,1
5,https://ela103.github.io/cabinet/blog-cardiologie.html,47,128,2,4,7,295,0,1,10,0,200,940,57,1
5,https://ela103.github.io/cabinet/blog-cardiologie.html,52,132,2,4,7,260,0,1,13,0,200,675,55,1
5,https://ela103.github.io/cabinet/blog-cardiologie.html,48,130,2,4,7,269,0,0,13,0,200,726,61,1
5,https://ela103.github.io/cabinet/blog-cardiologie.html,52,131,2,4,7,216,0,0,10,0,200,719,62,1
5,https://ela103.github.io/cabinet/blog-cardiologie.html,54,124,2,4,7,255,3,1,10,0,200,874,62,1
5,https://ela103.github.io/cabinet/blog-cardiologie.html,51,111,2,4,7,289,0,0,7,0,200,724,57,1
5,https://ela103.github.io/cabinet/blog-cardiologie.html,45,129,2,4,7,305,0,1,9,0,200,932,59,1
5,https://ela103.github.io/cabinet/blog-cardiologie.html,52,132,2,4,7,248,1,1,8,0,200,987,63,1
5,https://ela103.github.io/cabinet/blog-cardiologie.html,51,110,2,4,7,277,2,0,9,0,200,799,62,1
5,https://ela103.github.io/cabinet/blog-cardiologie.html,45,133,2,4,7,233,3,1,10,0,200,695,62,1
5,https://ela103.github.io/cabinet/blog-cardiologie.html,52,111,2,4,7,283,1,1,7,0,200,822,65,1
5,https://ela103.github.io/cabinet/blog-cardiologie.html,47,128,2,4,7,233,0,0,9,0,200,951,57,1
5,https://ela103.github.io/cabinet/blog-cardiologie.html,50,121,2,4,7,223,1,0,10,0,200,854,56,1
5,https://ela103.github.io/cabinet/blog-cardiologie.html,50,113,2,4,7,240,0,0,12,0,200,1030,61,1
5,https://ela103.github.io/cabinet/blog-cardiologie.html,45,120,2,4,7,262,2,1,11,0,200,813,63,1
5,https://ela103.github.io/cabinet/blog-cardiologie.html,51,126,2,4,7,280,1,0,11,0,200,636,59,1
5,https://ela103.github.io/cabinet/blog-cardiologie.html,51,114,2,4,7,260,0,1,8,0,200,895,60,1
5,https://ela103.github.io/cabinet/blog-cardiologie.html,47,130,2,4,7,283,1,0,13,0,200,1000,65,1
5,https://ela103.github.io/cabinet/blog-cardiologie.html,46,117,2,4,7,230,1,0,7,0,200,897,56,1
5,https://ela103.github.io/cabinet/blog-cardiologie.html,52,113,2,4,7,207,0,0,8,0,200,1004,56,1
5,https://ela103.github.io/cabinet/blog-cardiologie.html,50,115,2,4,7,280,1,0,8,0,200,1012,60,1
5,https://ela103.github.io/cabinet/blog-cardiologie.html,54,117,2,4,7,241,0,1,10,0,200,634,56,1
5,https://ela103.github.io/cabinet/blog-cardiologie.html,51,114,2,4,7,249,3,1,13,0,200,938,56,1
5,https://ela103.github.io/cabinet/blog-cardiologie.html,50,121,2,4,7,240,2,0,9,0,200,928,64,1
5,https://ela103.github.io/cabinet/blog-cardiologie.html,54,116,2,4,7,234,0,0,11,0,200,970,59,1
5,https://ela103.github.io/cabinet/blog-cardiologie.html,48,113,2,4,7,254,3,0,9,0,200,863,63,1
